collection,genus_species,catnum,sex,order,family,skull,coracoid,keel,humerus,ulna,carpomet,femur,tibiotar,tarsomet
Smith,Corvus_brachyrhynchos,614160,F,Passeriformes,Corvidae,80.271114,40.208523,49.093099,64.156205,76.7117,44.827531,48.836883,83.208233,55.057492
Smith,Corydon_sumatranus,319150,F,Passeriformes,Eurylaimidae,,29.323162,,33.439318,43.962066,20.725686,29.230455,44.484581,26.397923
Smith,Cranioleuca_pyrrhophia,227704,F,Passeriformes,Furnariidae,31.765382,14.581032,12.56955,16.019174,15.876154,9.37018,14.387349,27.016208,19.841938
Smith,Cranioleuca_pyrrhophia,630183,M,Passeriformes,Furnariidae,27.038324,15.074073,12.232257,15.967238,17.638586,12.258163,14.661367,,
Smith,Cranioleuca_pyrrhophia,630270,F,Passeriformes,Furnariidae,28.175247,13.993994,11.564239,14.897229,16.537782,10.310031,14.631777,26.682559,18.979225
Smith,Cranioleuca_pyrrhophia,630991,M,Passeriformes,Furnariidae,28.584886,12.459354,12.9674,15.28928,16.917419,11.295777,15.345026,27.336598,19.528313
Smith,Cranioleuca_pyrrhophia,631025,F,Passeriformes,Furnariidae,30.886963,13.834472,10.729397,15.405092,17.058551,9.353961,15.167041,26.183682,18.994964
Smith,Cranioleuca_pyrrhophia,631194,M,Passeriformes,Furnariidae,30.806897,14.156741,,15.21436,,10.163197,14.86172,25.119918,19.163351
Smith,Cranioleuca_pyrrhophia,635716,M,Passeriformes,Furnariidae,31.798302,15.224324,12.770355,16.32781,17.692695,10.843638,15.651519,28.470022,21.257028
Smith,Cranioleuca_pyrrhophia,635717,F,Passeriformes,Furnariidae,30.261136,13.726095,12.201822,16.022699,15.619924,10.450944,14.356766,26.019563,19.928651
Smith,Crax_rubra,18388,,Galliformes,Cracidae,,81.095484,89.284542,122.511266,132.520238,64.367873,126.45101,191.469348,123.987275
Smith,Crax_rubra,288712,F,Galliformes,Cracidae,95.436563,71.605332,65.025117,117.145497,121.079882,60.239689,111.464269,,133.393281
Smith,Crax_rubra,288715,M,Galliformes,Cracidae,,,68.428719,122.800478,130.920243,63.370655,120.681079,,120.420064
Smith,Crax_rubra,344394,F,Galliformes,Cracidae,98.599866,,108.942397,,,,,,
Smith,Crypturellus_soui,344067,M,Struthioniformes,Tinamidae,,24.973496,61.834747,39.723012,39.735514,22.344694,42.733432,,38.042921
Smith,Crypturellus_soui,345744,M,Struthioniformes,Tinamidae,,23.206139,70.292185,36.828316,38.5252,21.97238,39.53627,58.430255,36.224937
Smith,Crypturellus_soui,345745,F,Struthioniformes,Tinamidae,,24.307942,64.484252,37.778822,37.376995,21.992842,41.435616,60.416293,36.881037
Smith,Crypturellus_soui,428252,M,Struthioniformes,Tinamidae,49.243767,24.084327,61.915558,37.860461,39.048545,22.227559,41.518711,58.798726,39.585882
Smith,Crypturellus_soui,612255,F,Struthioniformes,Tinamidae,49.156475,28.263573,81.252018,42.36411,43.438107,26.037478,48.542016,66.890684,44.048761
Smith,Crypturellus_soui,613347,F,Struthioniformes,Tinamidae,49.483343,26.974163,76.128255,42.022909,41.389312,24.834467,48.396477,65.894169,42.142572
Smith,Cursorius_cursor,603502,M,Charadriiformes,Glareolidae,57.00505,21.530591,50.559312,46.195909,54.912888,28.531957,31.211582,58.785225,57.251458
Smith,Cursorius_cursor,603503,F,Charadriiformes,Glareolidae,58.797714,21.701165,49.582454,47.559039,52.918334,27.626051,31.26116,58.143966,53.80826
Smith,Cursorius_cursor,603504,M,Charadriiformes,Glareolidae,54.834161,21.153709,48.184749,42.933879,50.606114,27.285333,27.748483,58.200819,51.988719
Smith,Cursorius_cursor,603505,F,Charadriiformes,Glareolidae,55.672899,21.174723,,46.805384,53.607415,28.883563,29.714595,55.895428,54.628583
Smith,Cursorius_cursor,603506,M,Charadriiformes,Glareolidae,53.33569,20.866104,51.784287,46.143783,45.773747,27.877461,29.893949,58.317128,54.997007
Smith,Cursorius_cursor,603507,F,Charadriiformes,Glareolidae,56.625195,21.296115,53.343696,46.322222,53.291697,27.604255,30.829107,56.274,55.5622
Smith,Cyanocorax_morio,288928,M,Passeriformes,Corvidae,71.773083,33.865193,43.704599,46.924471,56.350621,28.885766,41.817394,67.669496,47.048803
Smith,Cyanocorax_morio,288930,F,Passeriformes,Corvidae,68.400644,33.114439,39.792076,44.625233,56.101621,28.045758,39.688216,63.128884,44.840951
Smith,Cyanocorax_morio,288937,F,Passeriformes,Corvidae,66.967205,33.755313,43.282288,46.650214,55.376171,30.254179,42.205979,,48.001775
Smith,Cyanocorax_morio,288938,F,Passeriformes,Corvidae,67.757524,31.630768,38.019762,44.861772,55.212027,25.270933,39.059752,66.885935,44.730945
Smith,Cyanocorax_morio,288939,M,Passeriformes,Corvidae,72.387399,,42.249168,48.319069,56.907391,30.091271,41.605023,69.578694,51.993013
Smith,Cyanocorax_morio,344914,F,Passeriformes,Corvidae,73.550688,35.189154,45.58319,49.680958,59.730725,32.244345,44.879659,72.593787,53.276265
Smith,Cyanocorax_morio,344915,F,Passeriformes,Corvidae,75.12852,35.904782,48.317376,50.308849,59.410719,29.386193,41.119965,70.71748,47.209176
Smith,Cyanocorax_morio,344916,M,Passeriformes,Corvidae,75.090946,36.809079,47.042646,49.375751,56.864836,29.49472,44.641544,71.838139,47.649662
Smith,Cyanocorax_morio,346645,M,Passeriformes,Corvidae,79.400987,37.798532,45.610882,51.637948,62.565346,33.068553,46.006206,72.775425,53.097592
Smith,Cyanocorax_morio,614081,M,Passeriformes,Corvidae,72.221371,34.86442,36.689303,49.489182,57.436671,30.311077,42.858344,69.977504,48.276646
Smith,Dacnis_cayana,345273,M,Passeriformes,Thraupidae,25.039973,13.942853,12.623111,15.115764,18.312781,8.110883,13.117997,21.725361,14.912198
Smith,Dacnis_cayana,345274,M,Passeriformes,Thraupidae,25.50087,14.916281,15.281175,15.937049,19.144722,,14.651172,24.827985,16.55521
Smith,Dacnis_cayana,345275,M,Passeriformes,Thraupidae,25.67891,,13.489071,14.392972,18.101258,10.373605,13.077771,23.240509,14.963034
Smith,Dacnis_cayana,345277,F,Passeriformes,Thraupidae,24.732107,14.016569,15.541457,14.877575,17.895701,8.508793,13.633013,23.197112,15.023966
Smith,Dacnis_cayana,490630,,Passeriformes,Thraupidae,27.656792,14.466237,12.759314,15.178199,18.589139,9.640604,14.049026,22.920422,14.594507
Smith,Daption_capense,346272,M,Procellariiformes,Procellariidae,79.292822,31.369956,46.329942,83.783192,78.54529,39.231468,37.483975,81.0433,43.82042
Smith,Daption_capense,488302,M,Procellariiformes,Procellariidae,79.362886,30.1735,45.603544,82.646218,79.533234,40.790018,35.530081,76.444523,43.334764
Smith,Daption_capense,489492,F,Procellariiformes,Procellariidae,75.950246,30.682885,41.295006,84.920221,80.891454,41.6698,38.135087,80.787364,45.317141
Smith,Daption_capense,559724,M,Procellariiformes,Procellariidae,82.830697,31.7799,45.836377,86.80655,82.964713,42.138337,38.581014,80.574737,45.057185
Smith,Daption_capense,559725,M,Procellariiformes,Procellariidae,77.722523,30.010108,43.793015,83.129821,78.45513,40.512879,37.616322,79.180264,44.618634
Smith,Daption_capense,559728,M,Procellariiformes,Procellariidae,78.415206,32.512586,48.496656,88.951225,86.200652,42.703818,39.465395,84.77391,47.123048
Smith,Daption_capense,559732,F,Procellariiformes,Procellariidae,76.201103,30.332826,44.052253,86.623615,82.095213,40.99925,36.487815,77.812741,43.607828
Smith,Daption_capense,559733,F,Procellariiformes,Procellariidae,72.231328,31.44681,42.425852,82.489143,80.564404,38.806286,36.400645,78.364342,42.257209
Smith,Daption_capense,559734,F,Procellariiformes,Procellariidae,75.811618,30.159452,42.374199,85.57002,80.958865,42.17792,37.196446,80.848249,42.76733
Smith,Daption_capense,559735,F,Procellariiformes,Procellariidae,79.616331,33.270388,46.98719,87.810381,84.395654,41.524537,37.989907,87.776112,46.302848
Smith,Delichon_urbicum,489787,F,Passeriformes,Hirundinidae,24.832926,15.649934,20.727379,13.37227,21.121801,13.668459,13.056258,20.499239,11.311469
Smith,Delichon_urbicum,490458,F,Passeriformes,Hirundinidae,24.75936,16.534433,18.349641,14.939155,20.993513,14.189758,13.861331,21.959268,12.596108
Smith,Delichon_urbicum,490459,M,Passeriformes,Hirundinidae,25.702302,15.975589,19.10478,14.334996,21.923774,14.289001,,21.042836,13.24917
Smith,Delichon_urbicum,490460,F,Passeriformes,Hirundinidae,24.480606,16.611224,19.781842,14.406001,21.62988,14.552113,13.294773,21.520734,11.334855
Smith,Delichon_urbicum,603763,M,Passeriformes,Hirundinidae,24.668289,,17.070685,13.840184,19.552812,11.847718,12.488823,20.510478,10.945272
Smith,Delichon_urbicum,603765,M,Passeriformes,Hirundinidae,24.790814,14.387265,15.289537,14.382436,20.680144,13.551139,12.45008,20.014186,10.735037
Smith,Delichon_urbicum,603766,F,Passeriformes,Hirundinidae,26.223263,15.747485,17.258071,14.492256,22.014457,13.577896,12.605569,21.722343,12.125647
Smith,Delichon_urbicum,603770,M,Passeriformes,Hirundinidae,25.166916,16.443587,16.902873,14.580766,21.653852,14.874217,13.443835,19.984793,11.609207
Smith,Delichon_urbicum,603771,M,Passeriformes,Hirundinidae,23.714173,15.971956,19.310297,14.498343,21.544546,14.749905,13.581935,20.606216,11.498727
Smith,Delichon_urbicum,603774,F,Passeriformes,Hirundinidae,23.659761,14.865821,16.445438,13.652527,20.740309,14.030393,12.777066,19.852779,11.357979
Smith,Dendrocincla_fuliginosa,492222,F,Passeriformes,Furnariidae,48.357913,22.086604,21.98191,23.933806,30.62338,15.810075,20.933871,29.745889,23.375563
Smith,Dendrocincla_fuliginosa,562223,M,Passeriformes,Furnariidae,53.426257,22.217606,23.543426,25.279311,30.499075,16.882172,21.959972,30.358682,25.584748
Smith,Dendrocincla_fuliginosa,562224,M,Passeriformes,Furnariidae,54.283963,22.886705,25.169284,25.399902,31.626963,16.98032,22.186802,31.484041,25.154914
Smith,Dendrocincla_fuliginosa,562225,M,Passeriformes,Furnariidae,54.763739,23.343424,27.705019,24.463974,31.060727,16.089285,21.954536,31.224688,25.553281
Smith,Dendrocincla_fuliginosa,612954,F,Passeriformes,Furnariidae,43.688411,20.897798,21.298896,22.749667,27.401869,14.529748,19.768601,27.981445,22.479656
Smith,Dendrocincla_fuliginosa,620150,M,Passeriformes,Furnariidae,50.081103,23.988307,24.68852,26.090763,32.610783,17.498454,21.3732,31.110829,25.180181
Smith,Dendrocincla_fuliginosa,621996,F,Passeriformes,Furnariidae,47.32665,21.297089,21.371025,24.690973,30.029513,16.907208,21.175498,29.368546,23.914593
Smith,Dendrocincla_fuliginosa,622954,M,Passeriformes,Furnariidae,50.81767,23.091029,24.91215,25.878052,33.125664,17.578165,21.694777,30.884139,25.522513
Smith,Dendrocincla_fuliginosa,632291,F,Passeriformes,Furnariidae,49.941384,20.980393,23.062253,23.544067,29.118147,16.157526,20.510386,29.275414,23.762971
Smith,Dendrocincla_fuliginosa,637117,F,Passeriformes,Furnariidae,52.425326,21.307667,21.859639,24.095915,29.638091,16.698776,20.956972,29.177924,23.335826
Smith,Dicaeum_aeruginosum,562131,M,Passeriformes,Dicaeidae,23.516346,13.764142,16.676378,14.213338,18.750962,8.292521,12.921677,21.578976,13.696251
Smith,Dicaeum_aeruginosum,562132,F,Passeriformes,Dicaeidae,,13.930982,14.435415,15.070967,17.297127,9.732626,12.827587,21.69415,14.216161
Smith,Dicaeum_aeruginosum,562133,F,Passeriformes,Dicaeidae,23.240211,14.07317,13.37591,15.681014,17.51271,10.061512,12.790275,22.244032,13.635859
Smith,Dicaeum_aeruginosum,562134,M,Passeriformes,Dicaeidae,24.118828,13.914169,12.126188,14.845591,18.338694,10.042563,12.702949,21.694044,14.352443
Smith,Dicaeum_aeruginosum,562135,F,Passeriformes,Dicaeidae,24.583988,14.577194,15.673889,15.379603,18.212558,10.322591,12.900485,22.883553,13.962579
Smith,Dicaeum_aeruginosum,562136,F,Passeriformes,Dicaeidae,23.573499,13.933391,,14.626375,17.344112,9.911375,12.443151,21.3253,14.283411
Smith,Dicaeum_aeruginosum,562137,M,Passeriformes,Dicaeidae,23.988426,14.055494,,15.291112,18.524814,10.493892,12.726094,21.115054,12.729435
Smith,Dicaeum_aeruginosum,562138,F,Passeriformes,Dicaeidae,22.566723,14.000467,14.448739,15.015187,17.764979,9.57491,12.901981,21.440327,13.385799
Smith,Dicrurus_hottentottus,488929,F,Passeriformes,Dicruridae,48.934346,22.680231,24.836087,29.152137,37.942347,18.94773,21.530291,33.755046,20.258707
Smith,Dicrurus_hottentottus,558327,M,Passeriformes,Dicruridae,59.543297,27.767518,34.656102,35.84275,48.500323,24.87401,27.728074,43.630691,25.832658
Smith,Dicrurus_hottentottus,559907,M,Passeriformes,Dicruridae,51.044396,23.927133,29.39635,31.417865,40.874256,20.834066,22.525868,35.10874,21.276606
Smith,Dicrurus_hottentottus,561978,F,Passeriformes,Dicruridae,51.413597,23.919314,29.206287,30.15818,39.834598,20.809424,22.418194,36.349393,21.63203
Smith,Dicrurus_hottentottus,562854,F,Passeriformes,Dicruridae,50.043121,24.73792,29.527167,30.110693,41.066363,20.442018,22.7057,35.686048,22.186599
Smith,Dicrurus_hottentottus,562894,M,Passeriformes,Dicruridae,49.426536,24.178945,28.071585,29.283627,39.407597,20.554357,22.096372,33.63025,21.577454
Smith,Diglossa_lafresnayii,428889,F,Passeriformes,Thraupidae,30.309815,13.415752,12.998103,14.767748,17.072638,9.857368,16.446957,33.442839,25.031324
Smith,Diglossa_lafresnayii,491549,,Passeriformes,Thraupidae,30.808243,13.736297,,14.233806,17.102338,8.708871,15.454029,32.328284,24.001291
Smith,Diglossa_lafresnayii,614881,F,Passeriformes,Thraupidae,31.105651,14.517909,13.052902,14.884497,17.263622,9.945772,15.936639,33.925474,26.656667
Smith,Diglossa_lafresnayii,614882,F,Passeriformes,Thraupidae,31.546426,14.648764,13.602695,15.02718,17.482684,9.643244,16.530676,33.926504,25.537437
Smith,Dromas_ardeola,321489,,Charadriiformes,Dromadidae,90.984075,29.929872,62.46396,74.257569,80.061834,38.802391,46.74004,109.37216,100.325771
Smith,Dromas_ardeola,488404,F,Charadriiformes,Dromadidae,91.727889,28.313401,63.041581,71.92356,74.343331,36.772472,47.107645,106.106517,93.4337
Smith,Dromas_ardeola,491967,M,Charadriiformes,Dromadidae,92.023692,29.71209,66.054998,71.919861,74.523274,36.582722,45.361662,99.928694,93.497778
