"","Binomial.1.2","log_mass_kg","diet"
"1","abeomelomys_sevia",-2.95651156040071,1
"2","abrawayaomys_ruschii",-2.7646205525906,1
"3","abrocoma_bennettii",-1.38629436111989,0
"4","abrocoma_cinerea",-1.38629436111989,0
"5","abrothrix_andinus",-4.01738352108597,1
"6","abrothrix_jelskii",-3.36679595494482,1
"7","abrothrix_lanosus",-3.42651518964645,1
"8","abrothrix_longipilis",-3.28075122858629,1
"9","abrothrix_olivaceus",-3.61191841297781,1
"10","acerodon_celebensis",-0.941608539858445,0
"11","acerodon_jubatus",0.0723206615796261,0
"12","acinonyx_jubatus",3.84374416467485,2
"13","acomys_cahirinus",-2.94694210938456,1
"14","acomys_cilicicus",-3.15825120305177,1
"15","acomys_dimidiatus",-3.28341434600577,1
"16","acomys_ignitus",-3.72970144863419,1
"17","acomys_johannis",-3.98998454689786,2
"18","acomys_minous",-2.77258872223978,1
"19","acomys_nesiotes",-2.94694210938456,1
"20","acomys_percivali",-3.81671282562382,1
"21","acomys_russatus",-2.99974029495153,1
"22","acomys_spinosissimus",-3.63061054598996,1
"23","acomys_wilsoni",-3.98998454689786,1
"24","aconaemys_fuscus",-2.01365380114183,0
"25","aconaemys_porteri",-2.3859667019331,0
"26","aconaemys_sagei",-2.3382122706372,0
"27","acrobates_pygmaeus",-4.42284862919414,1
"28","addax_nasomaculatus",4.24849952775446,0
"29","aegialomys_galapagoensis",-2.15848474902029,1
"30","aegialomys_xanthaeolus",-2.52823177452637,1
"31","aepeomys_lugens",-3.29683736633791,1
"32","aepyceros_melampus",3.96081507435767,0
"33","aepyprymnus_rufescens",1.17865499634165,0
"34","aeretes_melanopterus",-0.311428466181781,0
"35","aeromys_tephromelas",0.0723206615796261,1
"36","aethalops_aequalis",-4.45675018086982,0
"37","aethalops_alecto",-4.19970507787993,0
"38","aethomys_chrysophilus",-2.59160138845896,0
"39","aethomys_kaiseri",-2.40794560865187,0
"40","ailuropoda_melanoleuca",4.68582808900555,1
"41","ailurops_ursinus",2.30258509299405,0
"42","ailurus_fulgens",1.58923520511658,1
"43","akodon_aerosus",-2.81341071676004,1
"44","akodon_affinis",-3.69288747551148,1
"45","akodon_albiventer",-3.82584530918709,1
"46","akodon_azarae",-3.68887945411394,1
"47","akodon_boliviensis",-3.59356927430961,1
"48","akodon_budini",-3.61562899237434,1
"49","akodon_cursor",-3.22137895508632,1
"50","akodon_dayi",-3.42651518964645,1
"51","akodon_dolores",-2.98578194270082,1
"52","akodon_fumeus",-3.78539035449478,1
"53","akodon_iniscatus",-3.55085815621656,1
"54","akodon_juninensis",-3.24419363285249,1
"55","akodon_kofordi",-3.52336501563636,1
"56","akodon_lindberghi",-3.63439126882987,1
"57","akodon_lutescens",-3.87762157871081,1
"58","akodon_mimus",-3.72970144863419,1
"59","akodon_molinae",-3.41124771751566,1
"60","akodon_mollis",-3.49331267056996,1
"61","akodon_montensis",-3.12129549652934,1
"62","akodon_mystax",-3.98998454689786,1
"63","akodon_orophilus",-3.24419363285249,1
"64","akodon_paranaensis",-3.2114038100295,1
"65","akodon_philipmyersi",-3.9792317551216,1
"66","akodon_reigi",-3.18689277901515,1
"67","akodon_serrensis",-3.56489347433295,1
"68","akodon_siberiae",-3.36390159691846,1
"69","akodon_simulator",-3.15825120305177,1
"70","akodon_spegazzinii",-3.55434856115633,1
"71","akodon_subfuscus",-3.49331267056996,1
"72","akodon_sylvanus",-3.24419363285249,1
"73","akodon_toba",-2.97201574693668,1
"74","akodon_torques",-3.24419363285249,1
"75","akodon_varius",-3.2188758248682,1
"76","alcelaphus_buselaphus",5.14167232839401,0
"77","alces_alces",5.87773017952305,0
"78","alionycteris_paucidentata",-4.1227440367438,0
"79","allactaga_balikunica",-2.62416871712151,1
"80","allactaga_bullata",-2.44184716032755,1
"81","allactaga_elater",-2.83021783507642,1
"82","allactaga_euphratica",-2.65926003693278,1
"83","allactaga_firouzi",-2.31668401737355,1
"84","allactaga_hotsoni",-2.57046453814965,1
"85","allactaga_major",-1.04982212449868,1
"86","allactaga_sibirica",-2.32790290097834,1
"87","allactaga_williamsi",-2.30258509299405,0
"88","allactodipus_bobrinskii",-2.65926003693278,1
"89","allenopithecus_nigroviridis",1.55814461804655,1
"90","allocebus_trichotis",-2.55747734262284,0
"91","allocricetulus_eversmanni",-2.15761932274386,1
"92","alouatta_belzebul",1.85629799036563,0
"93","alouatta_caraya",1.7685761337724,0
"94","alouatta_guariba",1.72083616422416,0
"95","alouatta_macconnelli",2.02218312283955,0
"96","alouatta_palliata",1.98444381305756,0
"97","alouatta_pigra",1.94591014905531,0
"98","alouatta_sara",1.88873492835144,0
"99","alouatta_seniculus",1.8157201066729,0
"100","alticola_albicaudus",-3.47376807449699,0
"101","alticola_argentatus",-3.27809518452817,0
"102","alticola_barakshin",-3.35240721749272,0
"103","alticola_lemminus",-4.16691525505694,0
"104","alticola_macrotis",-3.32423634052603,0
"105","alticola_montosa",-3.92713664323819,0
"106","alticola_olchonensis",-3.40520540305969,0
"107","alticola_semicanus",-2.93369688263454,0
"108","alticola_strelzowi",-2.99573227355399,0
"109","alticola_tuvinicus",-3.40520540305969,0
"110","amblysomus_corriae",-2.95459033022282,2
"111","amblysomus_hottentotus",-2.94503915923847,2
"112","amblysomus_marleyi",-3.32423634052603,2
"113","amblysomus_robustus",-2.97789235542566,2
"114","amblysomus_septentrionalis",-2.75043591759865,2
"115","ametrida_centurio",-4.57561138374655,0
"116","ammospermophilus_harrisii",-2.10373423424888,1
"117","ammospermophilus_interpres",-2.20455135272268,1
"118","ammospermophilus_leucurus",-2.11610552605143,1
"119","ammotragus_lervia",3.87120101090789,0
"120","amphinectomys_savamis",-1.52647639171975,1
"121","anathana_ellioti",-1.83258146374831,1
"122","andalgalomys_pearsoni",-3.67300610495765,1
"123","andinomys_edax",-2.66355496121566,0
"124","anisomys_imitator",-0.672364641377417,0
"125","anoura_caudifer",-4.59521985513492,1
"126","anoura_cultrata",-4.08044165705311,1
"127","anoura_geoffroyi",-4.22673375026785,1
"128","anoura_latidens",-4.21990778519745,1
"129","anourosorex_squamipes",-3.91202300542815,2
"130","anourosorex_yamashinai",-4.47414192358169,1
"131","antechinomys_laniger",-3.68887945411394,2
"132","antechinus_agilis",-3.72970144863419,1
"133","antechinus_bellus",-3.11226608980994,2
"134","antechinus_flavipes",-3.10109278921182,2
"135","antechinus_godmani",-2.57046453814965,2
"136","antechinus_leo",-2.60369018577797,2
"137","antechinus_minimus",-2.92807362508018,2
"138","antechinus_stuartii",-3.59356927430961,2
"139","antechinus_swainsonii",-2.93746336543002,2
"140","anthops_ornatus",-4.8283137373023,2
"141","antidorcas_marsupialis",3.44998754583159,0
"142","antilocapra_americana",3.83044194843515,0
"143","antilope_cervicapra",3.62434093297637,0
"144","antrozous_pallidus",-3.87280229227486,2
"145","aonyx_capensis",2.94442845279525,2
"146","aotus_brumbacki",-0.22314355131421,1
"147","aotus_griseimembra",-0.0345914447696191,1
"148","aotus_lemurinus",-0.135819723142535,1
"149","aotus_nancymaae",-0.238257189124258,1
"150","aotus_nigriceps",0.0582689081239758,1
"151","aotus_trivirgatus",-0.105360515657826,1
"152","aotus_vociferans",-0.135819723142535,1
"153","aplodontia_rufa",0.00399202126953746,0
"154","apodemus_agrarius",-3.75930191841048,1
"155","apodemus_alpicola",-3.57198570264244,1
"156","apodemus_argenteus",-3.86323284125871,1
"157","apodemus_chevrieri",-3.41428262121081,1
"158","apodemus_draco",-3.80316860051606,1
"159","apodemus_flavicollis",-3.24419363285249,1
"160","apodemus_gurkha",-3.22137895508632,1
"161","apodemus_latronum",-3.34670919637809,1
"162","apodemus_mystacinus",-3.0878475624618,1
"163","apodemus_pallipes",-3.66907682681776,1
"164","apodemus_peninsulae",-3.41428262121081,1
"165","apodemus_ponticus",-3.38729447649316,1
"166","apodemus_semotus",-3.54737989184024,1
"167","apodemus_speciosus",-3.38729447649316,1
"168","apodemus_sylvaticus",-3.49002859536877,1
"169","apodemus_uralensis",-4.06867681547352,1
"170","apomys_abrae",-2.871746293773,1
"171","apomys_camiguinensis",-3.22388836669175,0
"172","apomys_datae",-2.24431618487007,1
"173","apomys_gracilirostris",-2.42928274604,0
"174","apomys_insignis",-3.5098967985855,1
"175","apomys_microdon",-3.34955414851032,1
"176","apomys_musculus",-3.85375409730417,1
"177","apomys_sacobianus",-2.49616984206671,1
"178","aproteles_bulmerae",-0.510825623765991,0
"179","arabitragus_jayakari",3.13549421592915,0
"180","archboldomys_luzonensis",-3.34104345884241,2
"181","arctictis_binturong",2.29000631078719,1
"182","arctocebus_aureus",-1.44816976483798,1
"183","arctocebus_calabarensis",-1.56064774826467,1
"184","arctocephalus_australis",3.80666248977032,2
"185","arctocephalus_forsteri",4.61759270598665,2
"186","arctocephalus_gazella",4.5798523780038,2
"187","arctocephalus_pusillus",5.18458860121969,2
"188","arctocephalus_townsendi",4.65396035015752,2
"189","arctocephalus_tropicalis",4.43081679884331,2
"190","arctogalidia_trivirgata",0.810930216216329,1
"191","arctonyx_collaris",1.84939924867447,1
"192","ardops_nichollsi",-4.06284589516273,0
"193","arielulus_aureocollaris",-4.23360662955561,2
"194","arielulus_cuprosus",-5.20300718674371,2
"195","ariteus_flavescens",-4.43121687886465,1
"196","artibeus_amplus",-2.81341071676004,1
"197","artibeus_concolor",-3.94248221291285,1
"198","artibeus_fimbriatus",-2.75043591759865,1
"199","artibeus_fraterculus",-3.23145460707506,1
"200","artibeus_hirsutus",-3.2519156789464,1
"201","artibeus_inopinatus",-3.53016776295912,1
"202","artibeus_jamaicensis",-3.16533505794017,1
"203","artibeus_lituratus",-2.80511191394534,1
"204","artibeus_obscurus",-3.34670919637809,1
"205","artibeus_planirostris",-3.05760767727208,1
"206","artibeus_schwartzi",-3.14655516328857,1
"207","arvicanthis_abyssinicus",-2.56265199841285,0
"208","arvicanthis_niloticus",-2.23586146095114,0
"209","arvicola_amphibius",-1.49165487677772,0
"210","arvicola_sapidus",-1.51412773262978,0
"211","arvicola_scherman",-2.32790290097834,0
"212","asellia_tridens",-4.43121687886465,2
"213","aselliscus_stoliczkanus",-5.31852007386556,2
"214","aselliscus_tricuspidatus",-5.49676830527187,2
"215","atelerix_albiventris",-0.510825623765991,1
"216","atelerix_algirus",0.22314355131421,1
"217","atelerix_frontalis",-1.17279718685749,1
"218","ateles_belzebuth",1.6094379124341,1
"219","ateles_fusciceps",2.2082744135228,1
"220","ateles_geoffroyi",1.66485369766731,1
"221","ateles_hybridus",2.16044532583292,1
"222","ateles_paniscus",2.06687541762071,1
"223","atelocynus_microtis",2.04769284336526,1
"224","atherurus_africanus",0.659590397031103,0
"225","atherurus_macrourus",0.693147180559945,0
"226","atilax_paludinosus",1.19392246847243,2
"227","atlantoxerus_getulus",-1.38230233985035,0
"228","auliscomys_boliviensis",-2.72265635349157,1
"229","auliscomys_pictus",-2.9058915695542,1
"230","auliscomys_sublimis",-3.27016911925575,1
"231","avahi_cleesei",-0.186329578191493,0
"232","avahi_laniger",0.262364264467491,0
"233","avahi_occidentalis",-0.162518929497775,0
"234","avahi_peyrierasi",-0.083381608939051,0
"235","avahi_unicolor",-0.162518929497775,0
"236","axis_axis",4.19226950237731,0
"237","axis_porcinus",3.53011230142115,0
"238","babyrousa_babyrussa",4.60517018598809,0
"239","babyrousa_celebensis",4.43470802770658,1
"240","baiomys_musculus",-4.71053070164592,1
"241","baiomys_taylori",-4.8283137373023,1
"242","balaena_mysticetus",11.5129254649702,2
"243","balaenoptera_acutorostrata",9.21034037197618,2
"244","balaenoptera_bonaerensis",8.9159693113736,2
"245","balaenoptera_borealis",9.90348755253613,2
"246","balaenoptera_edeni",9.90348755253613,2
"247","balaenoptera_musculus",12.1547793511426,2
"248","balaenoptera_omurai",8.90028125726389,2
"249","balaenoptera_physalus",11.1562505210315,2
"250","balantiopteryx_infusca",-5.42615073805792,2
"251","balantiopteryx_io",-5.44914025628262,2
"252","balantiopteryx_plicata",-5.05145728861651,2
"253","balionycteris_maculata",-4.31250057202527,0
"254","bandicota_bengalensis",-1.66865727209407,1
"255","bandicota_indica",-0.328504066972036,1
"256","bandicota_savilei",-1.61445045425764,1
"257","barbastella_barbastellus",-4.8283137373023,2
"258","barbastella_leucomelas",-4.19306053516126,2
"259","bassaricyon_alleni",0.211070970079941,1
"260","bassaricyon_gabbii",0.22314355131421,1
"261","bassariscus_astutus",0.121775056925921,1
"262","bassariscus_sumichrasti",-0.105360515657826,1
"263","bathyergus_janetta",-1.10262031006565,0
"264","bathyergus_suillus",-0.470003629245736,0
"265","batomys_granti",-1.72709595590233,0
"266","batomys_salomonseni",-1.67664666212755,0
"267","bdeogale_crassicauda",0.438254930931155,2
"268","bdeogale_nigripes",0.916290731874155,2
"269","beamys_hindei",-2.57965698633381,0
"270","beatragus_hunteri",4.38202663467388,0
"271","belomys_pearsonii",-1.52785792544168,0
