"","Order.1.2","Binomial.1.2","log_mass_kg","diet7"
"708","Rodentia","ctenomys_argentinus",-1.69281952137315,0
"709","Rodentia","ctenomys_australis",-1.01749323738332,0
"710","Rodentia","ctenomys_boliviensis",-0.62548853208613,0
"711","Rodentia","ctenomys_colburni",-2.04639368763364,0
"712","Rodentia","ctenomys_conoveri",-0.342490308946776,0
"713","Rodentia","ctenomys_coyhaiquensis",-2.05572501506252,0
"714","Rodentia","ctenomys_dorbignyi",-1.71479842809193,0
"715","Rodentia","ctenomys_flamarioni",-1.28085384866189,0
"716","Rodentia","ctenomys_fodax",-2.18391356327655,0
"717","Rodentia","ctenomys_frater",-1.37634403026672,0
"718","Rodentia","ctenomys_fulvus",-1.06421086195078,0
"719","Rodentia","ctenomys_goodfellowi",-0.970482960957582,0
"720","Rodentia","ctenomys_haigi",-1.80788885115794,0
"721","Rodentia","ctenomys_lami",-1.43338596865374,0
"722","Rodentia","ctenomys_latro",-1.65025990695436,0
"723","Rodentia","ctenomys_leucodon",-1.4122277431464,0
"724","Rodentia","ctenomys_lewisi",-2.14387340183922,0
"725","Rodentia","ctenomys_magellanicus",-1.30195321268614,0
"726","Rodentia","ctenomys_maulinus",-1.53711725085447,0
"727","Rodentia","ctenomys_mendocinus",-2.09151412291411,0
"728","Rodentia","ctenomys_minutus",-2.37300755729059,0
"729","Rodentia","ctenomys_occultus",-1.89711998488588,0
"730","Rodentia","ctenomys_opimus",-0.992901834245995,0
"731","Rodentia","ctenomys_pearsoni",-1.53247687129797,0
"732","Rodentia","ctenomys_perrensi",-1.53247687129797,0
"733","Rodentia","ctenomys_porteousi",-1.64817874075053,0
"734","Rodentia","ctenomys_pundti",-2.43611648561857,0
"735","Rodentia","ctenomys_rionegrensis",-1.90986755770838,0
"736","Rodentia","ctenomys_roigi",-1.50823603192513,0
"737","Rodentia","ctenomys_saltarius",-1.65810308441538,0
"738","Rodentia","ctenomys_scagliai",-1.48280526150073,0
"739","Rodentia","ctenomys_sericeus",-2.78385191451849,0
"740","Rodentia","ctenomys_sociabilis",-1.56064774826467,0
"741","Rodentia","ctenomys_steinbachi",-0.954511944694353,0
"742","Rodentia","ctenomys_talarum",-2.02268320786123,0
"743","Rodentia","ctenomys_torquatus",-1.56303153961994,0
"744","Rodentia","ctenomys_tuconax",-1.55258510084132,0
"745","Rodentia","ctenomys_tucumanus",-1.58816577715856,0
"746","Rodentia","cuniculus_paca",2.07944154167984,0
"747","Rodentia","cuniculus_taczanowskii",2.19721346616338,0
"748","Carnivora","cuon_alpinus",2.54631527791664,1
"749","Rodentia","cuscomys_ashaninka",-0.512326749892258,0
"750","Pilosa","cyclopes_didactylus",-1.11017892503958,3
"751","Carnivora","cynictis_penicillata",-0.179126665897435,5
"752","Dermoptera","cynocephalus_volans",0.22314355131421,0
"753","Carnivora","cynogale_bennettii",1.50407739677627,6
